id,name,supertype,subtypes,rules,set,number,artist,rarity,legalities,regulationMark,images,tcgplayer,cardmarket,abilities,attacks,flavorText,hp
sv8-180,Lively Stadium,Trainer,['Stadium'],"[""Each Basic Pokémon in play (both yours and your opponent's) gets +30 HP."", ""You may play only 1 Stadium card during your turn. Put it into the Active Spot, and discard it if another Stadium comes into play. A Stadium with the same name can't be played.""]","{'id': 'sv8', 'name': 'Surging Sparks', 'series': 'Scarlet & Violet', 'printedTotal': 191, 'total': 252, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'SSP', 'releaseDate': '2024/11/08', 'updatedAt': '2024/11/07 22:00:00', 'images': {'symbol': 'https://images.pokemontcg.io/sv8/symbol.png', 'logo': 'https://images.pokemontcg.io/sv8/logo.png'}}",180,,Uncommon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",H,"{'small': 'https://images.pokemontcg.io/sv8/180.png', 'large': 'https://images.pokemontcg.io/sv8/180_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv8-180', 'updatedAt': '2025/01/04', 'prices': {'normal': {'low': 0.01, 'mid': 0.14, 'high': 1.5, 'market': 0.12, 'directLow': 0.1}, 'reverseHolofoil': {'low': 0.04, 'mid': 0.26, 'high': 4.99, 'market': 0.27, 'directLow': 0.27}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sv8-180', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.07, 'lowPrice': 0.02, 'trendPrice': 0.06, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.24, 'reverseHoloLow': 0.02, 'reverseHoloTrend': 0.2, 'lowPriceExPlus': 0.02, 'avg1': 0.1, 'avg7': 0.07, 'avg30': 0.07, 'reverseHoloAvg1': 0.19, 'reverseHoloAvg7': 0.22, 'reverseHoloAvg30': 0.22}}",,,,
sv8-177,Gravity Mountain,Trainer,['Stadium'],"[""Each Stage 2 Pokémon in play (both yours and your opponent's) gets -30 HP."", ""You may play only 1 Stadium card during your turn. Put it into the Active Spot, and discard it if another Stadium comes into play. A Stadium with the same name can't be played.""]","{'id': 'sv8', 'name': 'Surging Sparks', 'series': 'Scarlet & Violet', 'printedTotal': 191, 'total': 252, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'SSP', 'releaseDate': '2024/11/08', 'updatedAt': '2024/11/07 22:00:00', 'images': {'symbol': 'https://images.pokemontcg.io/sv8/symbol.png', 'logo': 'https://images.pokemontcg.io/sv8/logo.png'}}",177,,Uncommon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",H,"{'small': 'https://images.pokemontcg.io/sv8/177.png', 'large': 'https://images.pokemontcg.io/sv8/177_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv8-177', 'updatedAt': '2025/01/04', 'prices': {'reverseHolofoil': {'low': 0.03, 'mid': 0.35, 'high': 4.99, 'market': 0.35, 'directLow': 0.42}, 'normal': {'low': 0.01, 'mid': 0.15, 'high': 1.99, 'market': 0.11, 'directLow': 0.1}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sv8-177', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.09, 'lowPrice': 0.02, 'trendPrice': 0.09, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.27, 'reverseHoloLow': 0.02, 'reverseHoloTrend': 0.22, 'lowPriceExPlus': 0.02, 'avg1': 0.1, 'avg7': 0.09, 'avg30': 0.08, 'reverseHoloAvg1': 0.17, 'reverseHoloAvg7': 0.22, 'reverseHoloAvg30': 0.21}}",,,,
sv8-172,Dragon Elixir,Trainer,['Item'],"['Heal 60 damage from your Active Dragon Pokémon.', 'You may play any number of Item cards during your turn.']","{'id': 'sv8', 'name': 'Surging Sparks', 'series': 'Scarlet & Violet', 'printedTotal': 191, 'total': 252, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'SSP', 'releaseDate': '2024/11/08', 'updatedAt': '2024/11/07 22:00:00', 'images': {'symbol': 'https://images.pokemontcg.io/sv8/symbol.png', 'logo': 'https://images.pokemontcg.io/sv8/logo.png'}}",172,,Uncommon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",H,"{'small': 'https://images.pokemontcg.io/sv8/172.png', 'large': 'https://images.pokemontcg.io/sv8/172_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv8-172', 'updatedAt': '2025/01/04', 'prices': {'reverseHolofoil': {'low': 0.04, 'mid': 0.27, 'high': 4.99, 'market': 0.28, 'directLow': 0.39}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.08, 'directLow': 0.07}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sv8-172', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.04, 'lowPrice': 0.02, 'trendPrice': 0.04, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.16, 'reverseHoloLow': 0.02, 'reverseHoloTrend': 0.16, 'lowPriceExPlus': 0.02, 'avg1': 0.03, 'avg7': 0.04, 'avg30': 0.04, 'reverseHoloAvg1': 0.13, 'reverseHoloAvg7': 0.17, 'reverseHoloAvg30': 0.17}}",,,,
sv8-171,Deduction Kit,Trainer,['Item'],"['Look at the top 3 cards of your deck and put them back in any order, or shuffle them and put them on the bottom of your deck.', 'You may play any number of Item cards during your turn.']","{'id': 'sv8', 'name': 'Surging Sparks', 'series': 'Scarlet & Violet', 'printedTotal': 191, 'total': 252, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'SSP', 'releaseDate': '2024/11/08', 'updatedAt': '2024/11/07 22:00:00', 'images': {'symbol': 'https://images.pokemontcg.io/sv8/symbol.png', 'logo': 'https://images.pokemontcg.io/sv8/logo.png'}}",171,,Uncommon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",H,"{'small': 'https://images.pokemontcg.io/sv8/171.png', 'large': 'https://images.pokemontcg.io/sv8/171_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv8-171', 'updatedAt': '2025/01/04', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.09, 'directLow': 0.06}, 'reverseHolofoil': {'low': 0.03, 'mid': 0.25, 'high': 4.99, 'market': 0.24, 'directLow': 0.35}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sv8-171', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.06, 'lowPrice': 0.02, 'trendPrice': 0.05, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.18, 'reverseHoloLow': 0.02, 'reverseHoloTrend': 0.24, 'lowPriceExPlus': 0.02, 'avg1': 0.06, 'avg7': 0.05, 'avg30': 0.05, 'reverseHoloAvg1': 0.12, 'reverseHoloAvg7': 0.23, 'reverseHoloAvg30': 0.18}}",,,,
sv8-178,Jasmine's Gaze,Trainer,['Supporter'],"[""During your opponent's next turn, all of your Pokémon take 30 less damage from attacks from your opponent's Pokémon (after applying Weakness and Resistance). (This includes new Pokémon that come into play.)"", 'You may play only 1 Supporter card during your turn.']","{'id': 'sv8', 'name': 'Surging Sparks', 'series': 'Scarlet & Violet', 'printedTotal': 191, 'total': 252, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'SSP', 'releaseDate': '2024/11/08', 'updatedAt': '2024/11/07 22:00:00', 'images': {'symbol': 'https://images.pokemontcg.io/sv8/symbol.png', 'logo': 'https://images.pokemontcg.io/sv8/logo.png'}}",178,,Uncommon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",H,"{'small': 'https://images.pokemontcg.io/sv8/178.png', 'large': 'https://images.pokemontcg.io/sv8/178_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv8-178', 'updatedAt': '2025/01/04', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.07, 'directLow': 0.07}, 'reverseHolofoil': {'low': 0.03, 'mid': 0.28, 'high': 4.99, 'market': 0.34, 'directLow': 0.31}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sv8-178', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.05, 'lowPrice': 0.02, 'trendPrice': 0.05, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.17, 'reverseHoloLow': 0.02, 'reverseHoloTrend': 0.16, 'lowPriceExPlus': 0.02, 'avg1': 0.03, 'avg7': 0.04, 'avg30': 0.05, 'reverseHoloAvg1': 0.21, 'reverseHoloAvg7': 0.16, 'reverseHoloAvg30': 0.18}}",,,,
sv8-179,Lisia's Appeal,Trainer,['Supporter'],"[""Switch in 1 of your opponent's Benched Basic Pokémon to the Active Spot. If you do, the new Active Pokémon is now Confused."", 'You may play only 1 Supporter card during your turn.']","{'id': 'sv8', 'name': 'Surging Sparks', 'series': 'Scarlet & Violet', 'printedTotal': 191, 'total': 252, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'SSP', 'releaseDate': '2024/11/08', 'updatedAt': '2024/11/07 22:00:00', 'images': {'symbol': 'https://images.pokemontcg.io/sv8/symbol.png', 'logo': 'https://images.pokemontcg.io/sv8/logo.png'}}",179,,Uncommon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",H,"{'small': 'https://images.pokemontcg.io/sv8/179.png', 'large': 'https://images.pokemontcg.io/sv8/179_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv8-179', 'updatedAt': '2025/01/04', 'prices': {'reverseHolofoil': {'low': 0.04, 'mid': 0.51, 'high': 4.99, 'market': 0.8, 'directLow': 0.35}, 'normal': {'low': 0.01, 'mid': 0.15, 'high': 2.95, 'market': 0.15, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sv8-179', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.07, 'lowPrice': 0.02, 'trendPrice': 0.07, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.23, 'reverseHoloLow': 0.02, 'reverseHoloTrend': 0.24, 'lowPriceExPlus': 0.02, 'avg1': 0.07, 'avg7': 0.08, 'avg30': 0.07, 'reverseHoloAvg1': 0.22, 'reverseHoloAvg7': 0.23, 'reverseHoloAvg30': 0.23}}",,,,
sv8-173,Drasna,Trainer,['Supporter'],"['Shuffle your hand into your deck. Then, flip a coin. If heads, draw 8 cards. If tails, draw 3 cards.', 'You may play only 1 Supporter card during your turn.']","{'id': 'sv8', 'name': 'Surging Sparks', 'series': 'Scarlet & Violet', 'printedTotal': 191, 'total': 252, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'SSP', 'releaseDate': '2024/11/08', 'updatedAt': '2024/11/07 22:00:00', 'images': {'symbol': 'https://images.pokemontcg.io/sv8/symbol.png', 'logo': 'https://images.pokemontcg.io/sv8/logo.png'}}",173,,Common,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",H,"{'small': 'https://images.pokemontcg.io/sv8/173.png', 'large': 'https://images.pokemontcg.io/sv8/173_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv8-173', 'updatedAt': '2025/01/04', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 11.0, 'market': 0.07, 'directLow': 0.07}, 'reverseHolofoil': {'low': 0.03, 'mid': 0.22, 'high': 4.99, 'market': 0.22, 'directLow': 0.3}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sv8-173', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.05, 'lowPrice': 0.02, 'trendPrice': 0.05, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.16, 'reverseHoloLow': 0.02, 'reverseHoloTrend': 0.16, 'lowPriceExPlus': 0.02, 'avg1': 0.03, 'avg7': 0.05, 'avg30': 0.05, 'reverseHoloAvg1': 0.14, 'reverseHoloAvg7': 0.18, 'reverseHoloAvg30': 0.16}}",,,,
sv8-174,Drayton,Trainer,['Supporter'],"['Look at the top 7 cards of your deck. You may reveal a Pokémon and a Trainer card you find there and put them into your hand. Shuffle the other cards back into your deck.', 'You may play only 1 Supporter card during your turn.']","{'id': 'sv8', 'name': 'Surging Sparks', 'series': 'Scarlet & Violet', 'printedTotal': 191, 'total': 252, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'SSP', 'releaseDate': '2024/11/08', 'updatedAt': '2024/11/07 22:00:00', 'images': {'symbol': 'https://images.pokemontcg.io/sv8/symbol.png', 'logo': 'https://images.pokemontcg.io/sv8/logo.png'}}",174,,Uncommon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",H,"{'small': 'https://images.pokemontcg.io/sv8/174.png', 'large': 'https://images.pokemontcg.io/sv8/174_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv8-174', 'updatedAt': '2025/01/04', 'prices': {'reverseHolofoil': {'low': 0.04, 'mid': 0.26, 'high': 5.95, 'market': 0.31, 'directLow': 0.22}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 2.95, 'market': 0.1, 'directLow': 0.1}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sv8-174', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.06, 'lowPrice': 0.02, 'trendPrice': 0.07, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.2, 'reverseHoloLow': 0.02, 'reverseHoloTrend': 0.26, 'lowPriceExPlus': 0.02, 'avg1': 0.03, 'avg7': 0.06, 'avg30': 0.05, 'reverseHoloAvg1': 0.17, 'reverseHoloAvg7': 0.27, 'reverseHoloAvg30': 0.21}}",,,,
sv8-175,Dusk Ball,Trainer,['Item'],"['Look at the bottom 7 cards of your deck. You may reveal a Pokémon you find there and put it into your hand. Shuffle the other cards back into your deck.', 'You may play any number of Item cards during your turn.']","{'id': 'sv8', 'name': 'Surging Sparks', 'series': 'Scarlet & Violet', 'printedTotal': 191, 'total': 252, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'SSP', 'releaseDate': '2024/11/08', 'updatedAt': '2024/11/07 22:00:00', 'images': {'symbol': 'https://images.pokemontcg.io/sv8/symbol.png', 'logo': 'https://images.pokemontcg.io/sv8/logo.png'}}",175,,Uncommon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",H,"{'small': 'https://images.pokemontcg.io/sv8/175.png', 'large': 'https://images.pokemontcg.io/sv8/175_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv8-175', 'updatedAt': '2025/01/04', 'prices': {'normal': {'low': 0.01, 'mid': 0.12, 'high': 1.95, 'market': 0.12, 'directLow': 0.1}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.28, 'high': 4.99, 'market': 0.37, 'directLow': 0.2}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sv8-175', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.06, 'lowPrice': 0.02, 'trendPrice': 0.05, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.19, 'reverseHoloLow': 0.02, 'reverseHoloTrend': 0.21, 'lowPriceExPlus': 0.02, 'avg1': 0.05, 'avg7': 0.06, 'avg30': 0.06, 'reverseHoloAvg1': 0.17, 'reverseHoloAvg7': 0.21, 'reverseHoloAvg30': 0.18}}",,,,
sv8-176,Energy Search Pro,Trainer,"['Item', 'ACE SPEC']","['Search your deck for any number of Basic Energy cards of different types, reveal them, and put them into your hand. Then, shuffle your deck.', 'You may play any number of Item cards during your turn.', ""ACE SPEC: You can't have more than 1 ACE SPEC card in your deck.""]","{'id': 'sv8', 'name': 'Surging Sparks', 'series': 'Scarlet & Violet', 'printedTotal': 191, 'total': 252, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'SSP', 'releaseDate': '2024/11/08', 'updatedAt': '2024/11/07 22:00:00', 'images': {'symbol': 'https://images.pokemontcg.io/sv8/symbol.png', 'logo': 'https://images.pokemontcg.io/sv8/logo.png'}}",176,,ACE SPEC Rare,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",H,"{'small': 'https://images.pokemontcg.io/sv8/176.png', 'large': 'https://images.pokemontcg.io/sv8/176_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv8-176', 'updatedAt': '2025/01/04', 'prices': {'holofoil': {'low': 1.22, 'mid': 2.25, 'high': 12.99, 'market': 2.32, 'directLow': 2.76}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sv8-176', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 2.3, 'lowPrice': 0.85, 'trendPrice': 1.97, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 0.0, 'lowPriceExPlus': 0.85, 'avg1': 1.91, 'avg7': 2.07, 'avg30': 2.25, 'reverseHoloAvg1': 0.0, 'reverseHoloAvg7': 0.0, 'reverseHoloAvg30': 0.0}}",,,,
sv8-181,Meddling Memo,Trainer,['Item'],"['Your opponent counts the cards in their hand, shuffles those cards, and puts them on the bottom of their deck. If they do, they draw that many cards.', 'You may play any number of Item cards during your turn.']","{'id': 'sv8', 'name': 'Surging Sparks', 'series': 'Scarlet & Violet', 'printedTotal': 191, 'total': 252, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'SSP', 'releaseDate': '2024/11/08', 'updatedAt': '2024/11/07 22:00:00', 'images': {'symbol': 'https://images.pokemontcg.io/sv8/symbol.png', 'logo': 'https://images.pokemontcg.io/sv8/logo.png'}}",181,,Uncommon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",H,"{'small': 'https://images.pokemontcg.io/sv8/181.png', 'large': 'https://images.pokemontcg.io/sv8/181_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv8-181', 'updatedAt': '2025/01/04', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.08, 'directLow': 0.07}, 'reverseHolofoil': {'low': 0.02, 'mid': 0.25, 'high': 4.99, 'market': 0.3, 'directLow': 0.35}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sv8-181', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.04, 'lowPrice': 0.02, 'trendPrice': 0.04, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.2, 'reverseHoloLow': 0.02, 'reverseHoloTrend': 0.2, 'lowPriceExPlus': 0.02, 'avg1': 0.03, 'avg7': 0.04, 'avg30': 0.04, 'reverseHoloAvg1': 0.14, 'reverseHoloAvg7': 0.22, 'reverseHoloAvg30': 0.21}}",,,,
sv8-182,Megaton Blower,Trainer,"['Item', 'ACE SPEC']","[""Discard all Pokémon Tools and Special Energy from all of your opponent's Pokémon, and discard a Stadium in play."", 'You may play any number of Item cards during your turn.', ""ACE SPEC: You can't have more than 1 ACE SPEC card in your deck.""]","{'id': 'sv8', 'name': 'Surging Sparks', 'series': 'Scarlet & Violet', 'printedTotal': 191, 'total': 252, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'SSP', 'releaseDate': '2024/11/08', 'updatedAt': '2024/11/07 22:00:00', 'images': {'symbol': 'https://images.pokemontcg.io/sv8/symbol.png', 'logo': 'https://images.pokemontcg.io/sv8/logo.png'}}",182,,ACE SPEC Rare,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",H,"{'small': 'https://images.pokemontcg.io/sv8/182.png', 'large': 'https://images.pokemontcg.io/sv8/182_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv8-182', 'updatedAt': '2025/01/04', 'prices': {'holofoil': {'low': 0.27, 'mid': 0.99, 'high': 12.95, 'market': 0.69, 'directLow': 0.72}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sv8-182', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.98, 'lowPrice': 0.2, 'trendPrice': 1.01, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 0.0, 'lowPriceExPlus': 0.2, 'avg1': 0.99, 'avg7': 0.99, 'avg30': 0.94, 'reverseHoloAvg1': 0.0, 'reverseHoloAvg7': 0.0, 'reverseHoloAvg30': 0.0}}",,,,
sv8-187,Surfer,Trainer,['Supporter'],"['Switch your Active Pokémon with 1 of your Benched Pokémon. If you do, draw cards until you have 5 cards in your hand.', 'You may play only 1 Supporter card during your turn.']","{'id': 'sv8', 'name': 'Surging Sparks', 'series': 'Scarlet & Violet', 'printedTotal': 191, 'total': 252, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'SSP', 'releaseDate': '2024/11/08', 'updatedAt': '2024/11/07 22:00:00', 'images': {'symbol': 'https://images.pokemontcg.io/sv8/symbol.png', 'logo': 'https://images.pokemontcg.io/sv8/logo.png'}}",187,,Uncommon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",H,"{'small': 'https://images.pokemontcg.io/sv8/187.png', 'large': 'https://images.pokemontcg.io/sv8/187_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv8-187', 'updatedAt': '2025/01/04', 'prices': {'normal': {'low': 0.01, 'mid': 0.11, 'high': 4.99, 'market': 0.11, 'directLow': 0.08}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.15, 'high': 4.99, 'market': 0.12, 'directLow': 0.1}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sv8-187', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.05, 'lowPrice': 0.02, 'trendPrice': 0.06, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.1, 'reverseHoloLow': 0.02, 'reverseHoloTrend': 0.13, 'lowPriceExPlus': 0.02, 'avg1': 0.03, 'avg7': 0.05, 'avg30': 0.05, 'reverseHoloAvg1': 0.11, 'reverseHoloAvg7': 0.12, 'reverseHoloAvg30': 0.1}}",,,,
sv8-188,Technical Machine: Fluorite,Trainer,['Pokémon Tool'],"['The Pokémon this card is attached to can use the attack on this card. (You still need the necessary Energy to use this attack.) If this card is attached to 1 of your Pokémon, discard it at the end of your turn.', 'You may attach any number of Pokémon Tools to your Pokémon during your turn. You may attach only 1 Pokémon Tool to each Pokémon, and it stays attached.', ""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached.""]","{'id': 'sv8', 'name': 'Surging Sparks', 'series': 'Scarlet & Violet', 'printedTotal': 191, 'total': 252, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'SSP', 'releaseDate': '2024/11/08', 'updatedAt': '2024/11/07 22:00:00', 'images': {'symbol': 'https://images.pokemontcg.io/sv8/symbol.png', 'logo': 'https://images.pokemontcg.io/sv8/logo.png'}}",188,,Uncommon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",H,"{'small': 'https://images.pokemontcg.io/sv8/188.png', 'large': 'https://images.pokemontcg.io/sv8/188_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv8-188', 'updatedAt': '2025/01/04', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.06, 'directLow': 0.06}, 'reverseHolofoil': {'low': 0.08, 'mid': 0.25, 'high': 4.99, 'market': 0.23, 'directLow': 0.1}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sv8-188', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.04, 'lowPrice': 0.02, 'trendPrice': 0.04, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.19, 'reverseHoloLow': 0.02, 'reverseHoloTrend': 0.2, 'lowPriceExPlus': 0.02, 'avg1': 0.03, 'avg7': 0.04, 'avg30': 0.04, 'reverseHoloAvg1': 0.15, 'reverseHoloAvg7': 0.19, 'reverseHoloAvg30': 0.19}}",,"[{'name': 'Fluorite', 'cost': ['Grass', 'Water', 'Psychic'], 'convertedEnergyCost': 3, 'damage': '', 'text': 'Discard all Energy from this Pokémon, and heal all damage from each of your Tera Pokémon.'}]",,
